PC1,PC2,PC3,Cluster
-1.6232680724648678,-1.2727072703480455,-0.8268888157443075,1
-1.7674972059749494,2.005654132965133,-1.3699396318853132,1
-1.8889545733342665,-1.5663701358065212,-2.6550959299632324,1
-0.48676945558462725,-0.5471893390601739,0.2857346430867644,1
-0.20226200692718893,2.661817461702421,-1.1552145514616565,1
-1.724489949117556,-1.4846617172744474,-1.6453124875291698,1
0.8346138767483795,-0.4955236582144714,0.6330436571378858,0
2.1200109809293286,0.7907112910985936,-2.0838327203635307,0
2.514740140593092,0.05368647059945288,0.8450321864872099,0
-2.3073103643053523,1.638190113718433,-0.3767820203986845,1
4.782124593341558,1.4611835247616487,1.8443629027560473,0
-2.3450552429882654,0.5364472222816248,3.1760194912647983,1
-0.47377628104009945,-0.4356761484372938,-0.05027300502260649,1
0.4827952658395386,-1.9429966370267615,2.292947559409801,1
-1.4897779385235161,-1.7124360601481297,-0.30133353195443807,1
1.0676081994807483,4.685886166876753,-1.013563417101409,0
-1.907322257360756,0.502256138540349,-0.15735302857069394,1
-0.36683527621406953,-1.2696548372455456,-1.8447048952970537,1
-1.3646618963957957,3.1489217523641675,-2.4348101746423962,1
-0.9697435380593314,0.23993148225877514,-1.0666342987687236,1
-0.9702031841676151,0.5644347430850649,-2.509037316778701,1
1.0635479669922967,-0.8292592978938268,-0.6273861707839776,0
0.1929314645252686,-2.0933611250261306,1.0181810728077911,1
0.3578726215114833,-0.044649306743227236,-1.6006149997146402,0
-1.5173458043946617,1.1306318939574092,0.5187400424692659,1
0.25607095713024,-1.706150490715451,-1.2151956528155308,1
-1.4659942513122188,1.6967131534990132,1.3914389951600732,1
-1.3223407049147702,-0.5020380481393376,-0.09718040950503104,1
-0.4460385239082479,-0.5536674550733731,0.23463711510719884,1
-1.3242105808599105,0.5282842269848014,-0.6692073638858472,1
-1.4599770457120158,-0.968739700244567,-1.7790818591358115,1
-1.7336764068727963,-0.32310331927792024,0.2371564977209882,1
0.6581532937084664,0.2514460954871613,-2.997929335950678,0
-2.6705770348321205,2.193124134141333,-0.25915599972935416,1
0.4892063169346026,0.48040125609474643,2.9396453604572446,0
-0.017332984928472385,1.2500512380971016,2.522175554415275,1
1.1231041547038456,-0.8844461721840862,0.13028770153001742,0
0.7564426255002826,-0.16830026290357963,-1.584970946494156,0
-1.6910127220438533,-3.455841657460442,0.7834923415184358,1
-3.371109159654845,0.7871922958170839,1.704376611497831,1
-0.1562474226117002,-0.19458519157890009,-1.0299655793607252,1
2.233973138813264,0.3357107175564769,-0.016755111963477405,0
1.045738210527451,-4.914971368008796,-0.2506214493700691,0
-3.564647458725343,-0.1975241224909881,2.74696299298138,1
1.9358362337147834,-0.925383072205265,0.8679278598567801,0
-0.10169238925698645,0.900005217873184,2.0685859358312553,1
-3.044148104336917,-1.1616805195749345,-0.37294374910838374,1
1.6439748985273697,-0.6691484968990858,-0.4958246645709404,0
-0.5488069913307628,-1.5955931710382387,-1.1790562306504133,1
-1.2604122369982247,0.03446725592780258,0.37543488718640144,1
3.620998390684914,0.906520568814717,-1.047315996999433,0
-0.44111847843215196,-4.737997876838976,1.5963259255717352,1
-0.6790007808826568,-1.172515878263526,1.619981984177576,1
-0.9490188626479962,0.9748044253095277,0.7509861819646768,1
-1.4809863046524332,0.7002070184219411,-2.7258938892586033,1
2.0913859217973068,-2.2963414061050202,-2.897386004434917,0
2.133903490523919,0.23664156501109168,-1.2238965839924778,0
1.3508503536183862,-1.4434329032704214,2.354610231987421,0
